,DAY,base,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
167,2020-08-27,EUR,1.6291,1.9558,6.601,1.5521,1.075,8.1323,26.276,7.4429,0.89505,9.1497,7.5262,355.98,17380.08,3.9779,87.2655,163.5,125.34,1399.75,25.9205,4.9261,10.5178,1.7799,57.384,4.3993,4.8415,88.64,10.3138,1.6128,36.87,8.6665,1.1806,20.0275
168,2020-08-28,EUR,1.6216,1.9558,6.5608,1.5553,1.0758,8.1749,26.2,7.4439,0.89468,9.2345,7.5275,355.18,17330.67,4.0083,87.2125,163.5,125.39,1407.24,26.069,4.9632,10.47,1.7723,57.676,4.3921,4.8395,88.625,10.2603,1.6195,37.091,8.7176,1.1915,19.8829
169,2020-08-31,EUR,1.6214,1.9558,6.4739,1.5601,1.0774,8.1711,26.208,7.4439,0.89605,9.2536,7.528,354.54,17404.4,4.0131,87.4685,164.3,126.47,1415.76,26.059,4.9736,10.455,1.7728,57.837,4.3971,4.8398,88.2993,10.2888,1.6235,37.098,8.777,1.194,19.9589
170,2020-09-01,EUR,1.6242,1.9558,6.5126,1.56,1.0865,8.1739,26.226,7.4434,0.88975,9.29,7.532,354.02,17465.06,4.0183,87.4085,164.5,126.92,1420.12,26.0278,4.9656,10.4378,1.7727,58.171,4.3925,4.8398,88.1474,10.3605,1.6274,37.25,8.8196,1.1987,19.9459
171,2020-09-02,EUR,1.6171,1.9558,6.4205,1.5495,1.0799,8.0976,26.338,7.4412,0.8884,9.1925,7.5335,358.77,17489.04,3.9901,86.8225,164.5,126.0,1408.07,25.915,4.9176,10.406,1.7541,57.665,4.4186,4.8423,88.0675,10.3065,1.6153,37.095,8.7588,1.1861,19.9154
172,2020-09-03,EUR,1.6219,1.9558,6.3424,1.5491,1.0776,8.0802,26.368,7.4401,0.89135,9.1555,7.5355,358.05,17536.99,3.9777,86.8615,164.5,125.85,1406.65,25.7175,4.8994,10.5315,1.7579,57.389,4.4269,4.8473,88.9825,10.3393,1.6131,37.14,8.7907,1.1813,19.8058
173,2020-09-04,EUR,1.6291,1.9558,6.2775,1.5508,1.0793,8.1006,26.435,7.4403,0.89325,9.178,7.539,359.6,17453.41,3.9874,86.678,164.7,125.79,1409.07,25.5275,4.9138,10.5768,1.764,57.53,4.4514,4.8528,88.973,10.3688,1.6158,37.172,8.8215,1.1842,19.6278
174,2020-09-07,EUR,1.6232,1.9558,6.2664,1.5484,1.0809,8.0789,26.468,7.4411,0.89835,9.1641,7.536,359.92,17490.0,3.9926,86.8485,164.9,125.59,1405.09,25.5127,4.9158,10.5453,1.7642,57.547,4.4504,4.8555,89.8231,10.369,1.616,37.092,8.8168,1.1824,19.7654
175,2020-09-08,EUR,1.6286,1.9558,6.3427,1.5523,1.082,8.0658,26.521,7.4407,0.90453,9.1338,7.533,361.37,17512.55,3.9974,87.106,165.3,125.2,1402.14,25.7685,4.9126,10.6713,1.7722,57.333,4.4483,4.8595,90.0213,10.3735,1.6149,37.082,8.8202,1.1785,20.0033
176,2020-09-09,EUR,1.6264,1.9558,6.2785,1.5563,1.0806,8.0584,26.519,7.4403,0.91213,9.1246,7.537,357.7,17406.38,4.0042,86.6065,165.8,125.05,1397.84,25.5626,4.9111,10.715,1.7714,57.276,4.4498,4.8588,89.3613,10.362,1.6118,36.928,8.824,1.1773,19.7044
177,2020-09-10,EUR,1.6282,1.9558,6.2919,1.5586,1.0766,8.1022,26.585,7.4404,0.9159,9.1834,7.537,357.85,17714.0,4.0455,87.034,163.7,125.76,1405.84,25.3147,4.9339,10.687,1.7737,57.592,4.4525,4.8579,88.89,10.3703,1.6199,37.046,8.8371,1.1849,19.8598
178,2020-09-11,EUR,1.6244,1.9558,6.2561,1.5622,1.0777,8.1043,26.566,7.4402,0.92408,9.1871,7.539,357.13,17772.61,4.1004,87.2431,161.8,125.82,1407.07,25.2387,4.9224,10.7028,1.7738,57.551,4.4467,4.8584,88.7275,10.3713,1.62,37.139,8.8565,1.1854,19.8527
179,2020-09-14,EUR,1.6327,1.9558,6.3109,1.5641,1.0768,8.0987,26.66,7.4398,0.9219,9.2041,7.5368,357.65,17671.49,4.0807,87.3415,160.0,125.82,1404.73,25.1792,4.9232,10.6933,1.7739,57.587,4.4504,4.858,89.5924,10.4178,1.6207,37.172,8.8997,1.1876,19.7876
180,2020-09-15,EUR,1.6219,1.9558,6.2272,1.5634,1.0768,8.0526,26.827,7.4396,0.92095,9.2164,7.5375,357.68,17653.67,4.0675,87.5205,160.6,125.39,1400.73,24.9307,4.912,10.6963,1.7675,57.509,4.4461,4.8578,89.1013,10.404,1.6163,37.079,8.9023,1.1892,19.5669
181,2020-09-16,EUR,1.6174,1.9558,6.2211,1.5628,1.0753,8.0229,26.726,7.4396,0.91423,9.1985,7.5415,358.54,17607.66,4.0589,87.2665,160.6,124.72,1390.72,24.9614,4.9025,10.6608,1.7586,57.398,4.4466,4.859,88.8038,10.4118,1.611,36.913,8.898,1.1869,19.3726
182,2020-09-17,EUR,1.6152,1.9558,6.2117,1.5567,1.0742,7.9861,26.747,7.4396,0.9153,9.1428,7.5418,361.16,17501.07,4.0382,86.861,162.2,123.38,1383.16,24.8461,4.8822,10.7238,1.7533,57.167,4.4579,4.86,88.6075,10.408,1.6039,36.801,8.9037,1.1797,19.2673
183,2020-09-18,EUR,1.6242,1.9558,6.2176,1.5601,1.0776,8.0146,26.727,7.4403,0.91318,9.1707,7.5415,360.78,17435.93,4.0511,87.014,160.8,123.49,1375.96,24.7344,4.8687,10.7538,1.7489,57.306,4.4602,4.858,89.1439,10.399,1.6082,36.889,8.96,1.1833,19.152
184,2020-09-21,EUR,1.624,1.9558,6.4262,1.5604,1.0761,7.9992,26.98,7.4408,0.91608,9.1349,7.5413,363.08,17437.0,4.0576,86.695,161.6,122.7,1372.84,25.3145,4.8592,10.884,1.759,57.142,4.4837,4.86,89.9825,10.4055,1.6027,36.823,8.971,1.1787,19.7416
185,2020-09-22,EUR,1.6288,1.9558,6.3677,1.5631,1.0748,7.955,27.007,7.4417,0.91743,9.0986,7.5443,362.05,17357.59,4.0425,86.262,162.0,122.78,1363.87,25.1194,4.8539,10.9528,1.763,56.898,4.4934,4.8613,89.15,10.407,1.5998,36.84,8.985,1.174,19.5779
186,2020-09-23,EUR,1.6439,1.9558,6.4498,1.5594,1.0773,7.9433,26.965,7.4429,0.91885,9.0614,7.5505,365.01,17375.0,4.0386,85.9845,161.4,122.91,1362.8,25.8339,4.8574,10.9938,1.7756,56.778,4.5001,4.8686,89.7875,10.4388,1.5989,36.841,8.992,1.1692,19.9607
187,2020-09-24,EUR,1.6539,1.9558,6.4935,1.56,1.0772,7.9527,27.015,7.4425,0.91228,9.025,7.553,364.45,17339.41,4.0505,86.1145,161.8,122.73,1367.55,26.1062,4.8542,11.1023,1.7847,56.547,4.5293,4.8755,89.8713,10.5793,1.6029,36.821,8.8851,1.1645,19.8675
188,2020-09-25,EUR,1.6548,1.9558,6.456,1.556,1.0798,7.9451,27.107,7.4465,0.91343,9.0165,7.549,363.16,17299.76,4.0528,85.7175,161.8,122.74,1367.57,26.0006,4.8485,11.1445,1.7756,56.431,4.5557,4.8753,90.405,10.6285,1.6022,36.781,8.8709,1.1634,19.9
189,2020-09-28,EUR,1.6513,1.9558,6.4552,1.562,1.0816,7.951,27.133,7.4459,0.90508,9.0443,7.55,364.12,17388.3,4.0474,86.0255,162.4,123.02,1364.72,25.9525,4.8728,11.058,1.7791,56.612,4.5502,4.8743,91.8152,10.5863,1.6028,36.965,9.1073,1.167,19.8905
190,2020-09-29,EUR,1.6412,1.9558,6.6022,1.5655,1.0795,7.9777,27.148,7.4461,0.90963,9.0691,7.551,365.7,17419.0,4.0421,86.275,162.0,123.61,1365.89,26.0452,4.8639,11.0543,1.7749,56.695,4.5435,4.8721,92.1625,10.5343,1.6018,36.988,9.1649,1.1702,19.8685
191,2020-09-30,EUR,1.6438,1.9558,6.6308,1.5676,1.0804,7.972,27.233,7.4462,0.91235,9.0742,7.5565,365.53,17497.84,4.0277,86.299,162.2,123.76,1368.51,26.1848,4.8653,11.1008,1.7799,56.774,4.5462,4.8725,91.7763,10.5713,1.6035,37.079,9.099,1.1708,19.7092
192,2020-10-01,EUR,1.6319,1.9558,6.5821,1.5616,1.0787,7.9805,26.918,7.4421,0.90723,9.1082,7.563,359.89,17423.28,4.0236,85.8275,162.2,123.98,1365.03,25.6764,4.8788,10.9073,1.7667,56.931,4.4935,4.874,90.605,10.4853,1.6004,37.101,9.0606,1.1752,19.5373
193,2020-10-02,EUR,1.6372,1.9558,6.6039,1.5603,1.079,7.9656,27.02,7.4414,0.90673,9.091,7.562,358.88,17445.33,4.0244,86.0375,162.2,123.4,1364.68,25.6582,4.885,10.904,1.7674,56.864,4.4944,4.8715,92.0825,10.425,1.5988,36.991,9.0787,1.173,19.4002
194,2020-10-05,EUR,1.6379,1.9558,6.6568,1.5614,1.0781,8.0128,27.096,7.44,0.9081,9.1203,7.568,358.17,17324.61,4.0243,86.087,162.4,124.25,1363.72,25.2551,4.8867,10.8855,1.7703,56.961,4.498,4.874,92.5353,10.4645,1.6007,36.846,9.1614,1.1768,19.3447
195,2020-10-06,EUR,1.6472,1.9558,6.5363,1.563,1.0781,8.0111,27.035,7.4408,0.91058,9.1412,7.5688,359.72,17379.93,4.0193,86.5715,162.8,124.58,1368.49,25.1631,4.8991,10.8603,1.7733,57.137,4.4872,4.876,91.772,10.5138,1.6032,36.795,9.1625,1.1795,19.453
196,2020-10-07,EUR,1.65,1.9558,6.5448,1.564,1.0787,7.9934,27.064,7.4421,0.91413,9.1219,7.5685,359.25,17359.51,4.0044,86.263,162.8,124.73,1362.7,25.2609,4.8917,10.9313,1.7862,56.979,4.4862,4.8748,91.9715,10.483,1.5995,36.758,9.2722,1.177,19.5793
197,2020-10-08,EUR,1.6421,1.9558,6.5832,1.5583,1.0799,7.9894,27.092,7.4423,0.91035,9.1181,7.568,357.48,17362.2,3.9909,86.186,162.8,124.69,1355.48,25.1418,4.8854,10.9038,1.7856,57.004,4.4843,4.8758,91.0675,10.4468,1.5979,36.724,9.3304,1.1765,19.4995
198,2020-10-09,EUR,1.6405,1.9558,6.5796,1.5542,1.0773,7.9047,27.11,7.4422,0.91167,9.1412,7.5765,356.28,17340.01,3.9859,86.1985,162.8,124.95,1350.52,25.0833,4.8808,10.8623,1.7821,57.083,4.4702,4.8715,90.9413,10.42,1.5986,36.629,9.3279,1.1795,19.4315
199,2020-10-12,EUR,1.6357,1.9558,6.5268,1.5493,1.0742,7.9578,27.177,7.443,0.90598,9.1443,7.5713,356.83,17378.69,3.9933,86.476,163.2,124.41,1355.3,25.073,4.893,10.7925,1.7744,57.268,4.481,4.8727,90.765,10.3933,1.6011,36.754,9.282,1.1799,19.481
200,2020-10-13,EUR,1.6403,1.9558,6.5389,1.545,1.0734,7.9388,27.356,7.4432,0.90591,9.135,7.5785,360.2,17403.27,3.9895,86.425,163.2,124.38,1351.0,25.0183,4.8822,10.7923,1.7715,57.325,4.4851,4.875,90.8041,10.343,1.6007,36.676,9.3155,1.1787,19.4446
201,2020-10-14,EUR,1.6378,1.9558,6.5426,1.5432,1.0738,7.9092,27.313,7.4439,0.90395,9.1063,7.5785,363.49,17311.28,3.9734,86.0995,163.2,123.7,1346.7,25.1075,4.8768,10.8218,1.7633,57.244,4.5073,4.8738,90.9325,10.3653,1.5947,36.648,9.3334,1.175,19.3897
202,2020-10-15,EUR,1.6554,1.9558,6.5942,1.5453,1.0697,7.8756,27.34,7.4429,0.90535,9.066,7.5818,364.58,17278.41,3.9734,85.951,163.2,123.15,1344.08,25.1559,4.8599,10.9678,1.7762,57.056,4.5518,4.8765,91.4345,10.378,1.5935,36.574,9.2868,1.1698,19.5329
203,2020-10-16,EUR,1.6555,1.9558,6.6054,1.5497,1.0721,7.8639,27.279,7.442,0.90915,9.0993,7.582,364.36,17317.86,3.9673,86.0715,163.2,123.59,1341.16,24.872,4.8708,10.957,1.7746,57.148,4.5558,4.8763,91.5767,10.3593,1.5942,36.608,9.33,1.1741,19.3867
204,2020-10-19,EUR,1.6575,1.9558,6.6139,1.5523,1.0724,7.8767,27.346,7.441,0.90588,9.1334,7.5825,365.05,17347.64,3.9836,86.3945,163.4,124.11,1341.33,24.8118,4.8819,10.947,1.7751,57.231,4.5723,4.8768,91.4401,10.3578,1.599,36.746,9.3057,1.1785,19.3806
205,2020-10-20,EUR,1.6801,1.9558,6.6182,1.5577,1.0724,7.8918,27.233,7.4425,0.91329,9.1528,7.5826,365.68,17373.1,3.9911,86.8465,164.0,124.79,1346.35,25.0315,4.9017,10.9698,1.8006,57.333,4.5809,4.8761,92.0238,10.3805,1.6036,36.965,9.3301,1.181,19.5245
206,2020-10-21,EUR,1.6733,1.9558,6.6118,1.5557,1.0715,7.8879,27.185,7.4432,0.90754,9.1854,7.5755,364.01,17342.44,4.014,87.3745,164.6,124.27,1343.08,24.9348,4.9115,10.9315,1.7875,57.539,4.574,4.8758,91.4095,10.3645,1.6067,37.026,9.3084,1.1852,19.4374
207,2020-10-22,EUR,1.6644,1.9558,6.6389,1.5559,1.0726,7.898,27.23,7.4409,0.90273,9.1614,7.5788,364.6,17426.16,3.9983,87.112,164.6,123.72,1341.66,24.999,4.8992,10.9325,1.7739,57.467,4.5783,4.874,90.8256,10.374,1.6043,37.0,9.3815,1.1821,19.2759
208,2020-10-23,EUR,1.6578,1.9558,6.6052,1.5563,1.0715,7.9157,27.222,7.4407,0.90675,9.1885,7.5778,364.17,17410.24,4.0032,87.3245,164.9,124.17,1338.52,24.753,4.9291,10.9178,1.7703,57.388,4.5823,4.874,90.6421,10.3618,1.6089,37.056,9.4418,1.1856,19.1905
209,2020-10-26,EUR,1.6592,1.9558,6.6714,1.558,1.0719,7.9342,27.295,7.4412,0.90755,9.1598,7.578,365.02,17390.95,3.9965,87.5485,165.3,124.14,1338.31,24.8705,4.922,10.9465,1.7677,57.205,4.5799,4.8748,90.2935,10.3475,1.6095,36.97,9.5593,1.1819,19.208
210,2020-10-27,EUR,1.6585,1.9558,6.6711,1.5589,1.0732,7.9345,27.337,7.4406,0.90718,9.1699,7.5745,365.41,17344.17,4.0021,87.1635,165.3,123.74,1332.89,24.6622,4.9274,10.8398,1.7639,57.157,4.5842,4.8765,90.571,10.306,1.6078,36.94,9.6466,1.1832,19.062
211,2020-10-28,EUR,1.6603,1.9558,6.7191,1.5578,1.0693,7.8845,27.422,7.4435,0.90662,9.0885,7.5778,367.11,17288.41,3.9794,86.804,164.8,122.36,1332.51,24.9759,4.8732,10.9693,1.7647,56.708,4.6202,4.8768,92.3025,10.371,1.6014,36.659,9.6906,1.1727,19.2187
212,2020-10-29,EUR,1.6673,1.9558,6.768,1.5658,1.0684,7.8531,27.368,7.4462,0.9043,9.0735,7.573,368.0,17306.12,3.9993,87.0865,165.0,122.09,1326.92,25.0028,4.8648,11.1495,1.7677,56.685,4.6225,4.8751,93.0481,10.4225,1.5988,36.598,9.7418,1.1704,19.2322
213,2020-10-30,EUR,1.6563,1.9558,6.7607,1.5556,1.0698,7.8158,27.251,7.4466,0.90208,9.0706,7.5748,367.45,17108.33,3.9881,87.1115,164.4,122.36,1324.2,24.8416,4.8588,11.094,1.7565,56.635,4.6222,4.8725,92.4606,10.365,1.5952,36.439,9.794,1.1698,19.0359
214,2020-11-02,EUR,1.6533,1.9558,6.6916,1.5466,1.0695,7.7962,27.131,7.4455,0.90053,9.0327,7.5695,366.24,17064.82,3.9681,86.7555,163.5,121.93,1320.61,24.7327,4.8443,11.1128,1.7565,56.407,4.6018,4.8674,93.745,10.3625,1.5903,36.249,9.8332,1.1652,18.8972
215,2020-11-03,EUR,1.6406,1.9558,6.6742,1.5385,1.0709,7.8198,26.913,7.4462,0.90042,9.0694,7.5595,363.82,16946.31,3.997,87.0695,163.7,122.56,1323.74,24.7581,4.8634,11.0103,1.7531,56.584,4.568,4.8675,92.8975,10.3835,1.5931,36.329,9.984,1.1702,18.7681
216,2020-11-04,EUR,1.6346,1.9558,6.676,1.5411,1.0675,7.8038,26.781,7.4466,0.89954,9.0872,7.553,362.42,16892.54,3.9976,87.1955,164.1,122.31,1327.24,24.6474,4.8853,10.9583,1.7541,56.717,4.5368,4.8675,92.467,10.352,1.5926,36.37,9.9037,1.1721,18.809
217,2020-11-05,EUR,1.6356,1.9558,6.5906,1.5478,1.0724,7.8331,26.766,7.4467,0.9045,9.1922,7.5518,357.83,16901.14,4.0035,87.7405,163.7,122.86,1330.68,24.5016,4.9169,10.85,1.754,57.218,4.5134,4.8648,91.745,10.277,1.6014,36.525,9.998,1.1855,18.6894
218,2020-11-06,EUR,1.6359,1.9558,6.6072,1.5525,1.0682,7.8468,26.667,7.4493,0.9043,9.203,7.559,359.02,16943.12,4.0076,88.0085,163.5,122.66,1332.6,24.684,4.9005,10.9203,1.7507,57.192,4.5263,4.867,92.42,10.2805,1.5999,36.287,10.1489,1.187,18.6933
219,2020-11-09,EUR,1.6234,1.9558,6.2447,1.5388,1.0778,7.8475,26.475,7.4476,0.90224,9.2128,7.564,356.98,16710.47,3.9926,87.638,163.1,124.67,1321.43,23.8949,4.8821,10.7101,1.7378,57.213,4.467,4.8655,90.1763,10.197,1.595,36.101,9.5786,1.1883,18.1305
220,2020-11-10,EUR,1.6237,1.9558,6.3563,1.5393,1.0817,7.8107,26.431,7.4445,0.89183,9.1568,7.5625,357.36,16590.24,3.9884,87.6665,162.3,124.36,1318.93,24.1004,4.8655,10.6618,1.7304,57.05,4.499,4.8667,90.2297,10.2,1.5926,35.825,9.7675,1.1808,18.3507
221,2020-11-11,EUR,1.6172,1.9558,6.3835,1.5364,1.0793,7.7943,26.447,7.4432,0.88935,9.1241,7.5635,356.02,16674.19,3.9811,87.562,162.9,124.07,1311.14,24.0319,4.8588,10.6773,1.7112,57.052,4.4873,4.8672,90.105,10.1748,1.5878,35.686,9.2823,1.1766,18.432
222,2020-11-12,EUR,1.6263,1.9558,6.3638,1.5443,1.0805,7.8105,26.465,7.4459,0.89765,9.1429,7.5715,355.2,16747.23,3.9847,88.066,162.1,124.25,1314.39,24.2625,4.8703,10.7658,1.7196,57.175,4.4886,4.8683,91.2463,10.1825,1.5921,35.715,9.1207,1.1791,18.4908
223,2020-11-13,EUR,1.63,1.9558,6.4508,1.5528,1.0805,7.8071,26.461,7.4468,0.89683,9.1608,7.572,355.71,16741.86,3.979,88.186,161.9,123.88,1311.84,24.2239,4.8707,10.8123,1.7304,56.954,4.4888,4.8698,91.6113,10.2537,1.5934,35.646,9.1303,1.1815,18.4068
224,2020-11-16,EUR,1.6226,1.9558,6.393,1.5476,1.0819,7.7945,26.353,7.448,0.89819,9.1725,7.567,358.16,16680.89,3.9733,88.0795,161.3,124.15,1310.5,23.9849,4.871,10.731,1.7227,56.983,4.4692,4.8728,90.5157,10.2538,1.5934,35.75,9.1749,1.183,18.2346
225,2020-11-17,EUR,1.6236,1.9558,6.4375,1.556,1.0816,7.7892,26.508,7.448,0.89585,9.2119,7.5668,361.5,16779.76,3.9945,88.4825,161.5,123.78,1314.74,24.2129,4.877,10.7683,1.7234,57.389,4.4964,4.872,90.734,10.2375,1.5962,35.836,9.2071,1.1882,18.3062
226,2020-11-18,EUR,1.6226,1.9558,6.2974,1.5514,1.0812,7.782,26.401,7.4516,0.89373,9.2005,7.567,360.25,16746.93,3.9742,88.011,161.5,123.28,1310.55,24.0105,4.851,10.7115,1.7145,57.267,4.4694,4.873,90.061,10.2135,1.5917,35.984,9.156,1.1868,18.2814
227,2020-11-19,EUR,1.6272,1.9558,6.3371,1.5501,1.0797,7.7927,26.358,7.4498,0.89378,9.1737,7.5655,360.9,16820.13,3.9595,87.797,161.3,123.08,1321.07,24.0426,4.8517,10.69,1.7155,57.147,4.4714,4.8732,90.2638,10.206,1.5924,35.975,8.9373,1.1832,18.3153
228,2020-11-20,EUR,1.6227,1.9558,6.3347,1.5484,1.0811,7.7916,26.34,7.4489,0.89393,9.1972,7.5665,359.5,16840.24,3.9608,87.941,161.3,123.18,1323.26,23.8656,4.8549,10.6613,1.7086,57.206,4.4639,4.8735,90.2622,10.2168,1.5934,35.922,9.047,1.1863,18.2192
229,2020-11-23,EUR,1.6233,1.9558,6.3795,1.553,1.0806,7.8178,26.311,7.4472,0.88888,9.2257,7.5615,360.21,16844.67,3.9747,88.104,161.1,123.47,1323.33,23.7978,4.8681,10.6903,1.7082,57.339,4.4735,4.874,90.3507,10.2145,1.5955,36.048,9.2636,1.1901,18.2466
230,2020-11-24,EUR,1.6175,1.9558,6.3943,1.5504,1.0833,7.8152,26.258,7.4424,0.89012,9.197,7.561,361.35,16895.4,3.961,87.9045,160.9,124.06,1318.77,23.8129,4.8498,10.6768,1.7011,57.233,4.4666,4.8728,90.1119,10.204,1.5941,36.07,9.4452,1.1865,18.2206
231,2020-11-25,EUR,1.619,1.9558,6.365,1.5478,1.0835,7.8189,26.175,7.4419,0.89129,9.2161,7.5595,361.13,16812.46,3.9528,87.854,160.9,124.19,1315.62,23.8614,4.86,10.5488,1.7036,57.227,4.4679,4.8735,90.0123,10.1358,1.5965,36.08,9.485,1.189,18.148
232,2020-11-26,EUR,1.6163,1.9558,6.3494,1.5472,1.0813,7.8254,26.138,7.442,0.89129,9.2235,7.5552,361.18,16843.08,3.9538,87.8655,161.3,124.04,1318.24,23.8479,4.8403,10.5705,1.7,57.257,4.4749,4.8743,90.1153,10.1568,1.593,36.057,9.3878,1.19,18.1098
233,2020-11-27,EUR,1.6182,1.9558,6.4021,1.5497,1.0826,7.8422,26.213,7.4415,0.89442,9.2404,7.5577,362.32,16868.74,3.9557,88.3015,159.0,124.23,1318.04,23.9402,4.8517,10.563,1.7,57.375,4.4907,4.8736,90.9894,10.1723,1.5955,36.148,9.3286,1.1922,18.2657
234,2020-11-30,EUR,1.6246,1.9558,6.3519,1.5516,1.0839,7.8798,26.192,7.4412,0.89845,9.2862,7.5538,359.59,16966.44,3.9644,88.7322,159.06,124.79,1326.08,24.0499,4.8807,10.561,1.7027,57.69,4.471,4.8732,91.1439,10.1778,1.6029,36.257,9.3155,1.198,18.4251
235,2020-12-01,EUR,1.6274,1.9558,6.3573,1.5522,1.0836,7.8639,26.235,7.4441,0.89798,9.2774,7.5515,357.2,16981.99,3.9541,88.1535,158.2,124.92,1326.72,24.0465,4.8835,10.6028,1.701,57.598,4.4788,4.871,90.7837,10.2135,1.6048,36.215,9.4122,1.1968,18.3311
236,2020-12-02,EUR,1.6384,1.9558,6.2962,1.5619,1.0819,7.9203,26.411,7.4438,0.9049,9.3535,7.552,357.4,17145.18,3.9705,88.9695,155.4,126.13,1330.2,24.2499,4.9199,10.7003,1.7137,57.984,4.4783,4.8714,91.3194,10.2813,1.6176,36.5,9.457,1.2066,18.5579
237,2020-12-03,EUR,1.6361,1.9558,6.3037,1.5692,1.0831,7.9567,26.42,7.4439,0.90358,9.4188,7.547,357.63,17181.51,3.974,89.709,153.0,126.49,1325.91,24.1384,4.9453,10.707,1.7175,58.299,4.4733,4.873,90.8441,10.3025,1.6228,36.66,9.5021,1.2151,18.5475
238,2020-12-04,EUR,1.6387,1.9558,6.2759,1.5633,1.0822,7.9421,26.518,7.4429,0.90282,9.424,7.5415,358.57,17222.37,3.972,89.6755,152.1,126.44,1320.6,24.1091,4.9366,10.6598,1.7254,58.43,4.4769,4.8725,90.0679,10.2578,1.6206,36.672,9.4636,1.2159,18.4674
239,2020-12-07,EUR,1.6374,1.9558,6.2124,1.5537,1.0802,7.931,26.482,7.4433,0.91215,9.3999,7.54,359.49,17214.85,3.9562,89.6285,152.7,126.3,1316.88,24.0901,4.9385,10.6328,1.7252,58.421,4.467,4.8735,89.79,10.2018,1.6212,36.669,9.5053,1.2128,18.4244
240,2020-12-08,EUR,1.6334,1.9558,6.1906,1.5508,1.0781,7.9115,26.398,7.4436,0.91143,9.3895,7.5403,360.1,17134.16,3.9414,89.203,152.9,126.18,1314.53,24.0683,4.9328,10.6283,1.722,58.359,4.4663,4.8728,88.764,10.2358,1.6209,36.415,9.487,1.2114,18.2159
241,2020-12-09,EUR,1.6185,1.9558,6.1993,1.5472,1.0764,7.9167,26.239,7.4429,0.9,9.3866,7.549,356.64,17078.0,3.9406,89.212,153.5,126.05,1314.27,23.9187,4.9196,10.5763,1.7103,58.298,4.4246,4.8685,89.167,10.2745,1.6174,36.388,9.4762,1.2109,18.0756
242,2020-12-10,EUR,1.6161,1.9558,6.1606,1.5456,1.0757,7.9254,26.307,7.4423,0.911,9.3908,7.5455,355.24,17088.21,3.9367,89.2515,154.3,126.53,1318.52,24.0863,4.9199,10.7,1.7184,58.302,4.4268,4.8695,88.8661,10.2395,1.6202,36.418,9.526,1.2115,18.1755
243,2020-12-11,EUR,1.609,1.9558,6.1448,1.5487,1.0786,7.9386,26.328,7.4429,0.92294,9.3999,7.5375,354.81,17074.82,3.9469,89.4705,154.8,126.28,1325.32,24.4157,4.9133,10.6968,1.71,58.339,4.4358,4.8698,88.7373,10.256,1.6213,36.496,9.5678,1.2127,18.3435
244,2020-12-14,EUR,1.6064,1.9558,6.1237,1.5476,1.0776,7.9588,26.317,7.4421,0.907,9.4274,7.529,353.63,17216.41,3.9614,89.4505,155.0,126.11,1327.5,24.3753,4.9299,10.5833,1.7101,58.417,4.4373,4.8707,88.7888,10.193,1.6202,36.583,9.5728,1.2162,18.2339
245,2020-12-15,EUR,1.6113,1.9558,6.1783,1.5473,1.077,7.9462,26.361,7.4427,0.90795,9.411,7.5262,355.32,17196.01,3.9515,89.34,154.8,126.08,1327.69,24.4905,4.9222,10.614,1.7174,58.334,4.4426,4.8688,89.4183,10.1928,1.6195,36.467,9.5295,1.214,18.1409
246,2020-12-16,EUR,1.6103,1.9558,6.2306,1.5551,1.0786,7.9633,26.2,7.4415,0.8995,9.4489,7.5373,355.52,17259.87,3.9663,89.773,155.2,125.97,1332.9,24.2123,4.9384,10.5788,1.7168,58.605,4.4354,4.8688,89.4535,10.1785,1.6203,36.616,9.5219,1.2189,18.1175
247,2020-12-17,EUR,1.6052,1.9558,6.2136,1.5546,1.0821,8.0006,26.204,7.4398,0.9005,9.4939,7.5315,355.27,17293.8,3.9785,90.116,155.4,126.19,1338.48,24.2407,4.9419,10.5015,1.7093,58.799,4.4423,4.8695,89.3049,10.1335,1.6227,36.554,9.4828,1.2246,17.982
248,2020-12-18,EUR,1.6107,1.9558,6.2668,1.5638,1.0845,8.0146,26.139,7.4393,0.90828,9.5039,7.5328,357.24,17337.6,3.9676,90.117,156.4,126.69,1346.95,24.328,4.9532,10.5163,1.7201,58.93,4.4779,4.8688,90.2025,10.1333,1.6282,36.556,9.3988,1.2259,17.8699
249,2020-12-21,EUR,1.62,1.9558,6.3144,1.5686,1.081,7.9784,26.275,7.4401,0.9161,9.4378,7.5375,360.93,17351.52,3.9564,90.1338,156.6,126.04,1350.52,24.8514,4.9313,10.6518,1.7306,58.833,4.5111,4.8603,91.7285,10.1313,1.6286,36.653,9.3519,1.2173,18.0849
250,2020-12-22,EUR,1.6191,1.9558,6.2842,1.5753,1.0837,8.0056,26.303,7.4401,0.91148,9.4885,7.542,362.33,17410.1,3.9621,90.3975,156.1,126.52,1353.44,24.4948,4.9703,10.5938,1.7299,58.87,4.5116,4.8665,92.2025,10.1143,1.6327,36.901,9.3325,1.2239,17.8544
